SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,203897,0022200111,"NOV 02, 2022",CHI vs. CHA,W,32,4,16,0.25,2,7,0.286,0,0,0.0,0,4,4,6,2,0,0,0,10,19,1
22022,203897,0022200103,"NOV 01, 2022",CHI @ BKN,W,37,10,21,0.476,5,11,0.455,4,4,1.0,1,2,3,5,0,0,1,2,29,7,1
22022,203897,0022200084,"OCT 29, 2022",CHI vs. PHI,L,34,8,19,0.421,2,9,0.222,2,2,1.0,0,2,2,3,0,0,2,4,20,-10,1
22022,203897,0022200061,"OCT 26, 2022",CHI vs. IND,W,35,6,13,0.462,6,8,0.75,10,12,0.833,0,6,6,5,1,0,5,1,28,12,1
22022,203897,0022200047,"OCT 24, 2022",CHI vs. BOS,W,32,5,15,0.333,3,5,0.6,6,7,0.857,0,2,2,2,1,1,3,0,19,4,1
22022,203897,0022200032,"OCT 22, 2022",CHI vs. CLE,L,28,9,17,0.529,2,6,0.333,3,4,0.75,0,3,3,4,2,0,0,2,23,-19,1
22023,203897,0022300580,"JAN 18, 2024",CHI @ TOR,W,24,3,7,0.429,1,3,0.333,1,1,1.0,0,2,2,3,0,0,2,4,8,-4,1
22023,203897,0022300561,"JAN 15, 2024",CHI @ CLE,L,35,7,14,0.5,3,6,0.5,0,0,0.0,0,4,4,4,0,0,3,3,17,-18,1
22023,203897,0022300548,"JAN 13, 2024",CHI @ SAS,W,36,3,8,0.375,1,5,0.2,3,4,0.75,0,6,6,7,1,0,2,3,10,12,1
22023,203897,0022300536,"JAN 12, 2024",CHI vs. GSW,L,35,9,15,0.6,4,8,0.5,3,3,1.0,0,8,8,7,0,1,1,3,25,2,1
22023,203897,0022300523,"JAN 10, 2024",CHI vs. HOU,W,41,8,15,0.533,4,8,0.5,5,6,0.833,1,12,13,7,3,1,4,5,25,15,1
22023,203897,0022300506,"JAN 08, 2024",CHI @ CHA,W,36,2,8,0.25,2,6,0.333,3,4,0.75,1,2,3,5,0,2,2,1,9,-5,1
22023,203897,0022300484,"JAN 05, 2024",CHI vs. CHA,W,30,6,11,0.545,1,5,0.2,2,3,0.667,0,5,5,4,0,0,2,1,15,4,1
22023,203897,0022300053,"NOV 28, 2023",CHI @ BOS,L,25,1,9,0.111,0,3,0.0,0,0,0.0,1,1,2,4,2,0,0,1,2,-22,1
22023,203897,0022300250,"NOV 26, 2023",CHI @ BKN,L,39,8,18,0.444,1,5,0.2,3,4,0.75,0,6,6,4,0,0,0,1,20,1,1
22023,203897,0022300046,"NOV 24, 2023",CHI @ TOR,L,38,16,23,0.696,4,8,0.5,0,0,0.0,0,4,4,3,1,0,5,4,36,-2,1
22023,203897,0022300220,"NOV 20, 2023",CHI vs. MIA,L,35,5,9,0.556,2,6,0.333,1,1,1.0,0,3,3,5,0,0,1,1,13,-24,1
22023,203897,0022300204,"NOV 18, 2023",CHI vs. MIA,W,35,5,10,0.5,3,7,0.429,0,0,0.0,0,8,8,6,3,1,1,2,13,-2,1
22023,203897,0022300033,"NOV 17, 2023",CHI vs. ORL,L,41,12,20,0.6,4,11,0.364,6,7,0.857,0,6,6,3,1,0,3,4,34,2,1
22023,203897,0022300196,"NOV 15, 2023",CHI vs. ORL,L,36,6,16,0.375,4,7,0.571,3,4,0.75,0,6,6,3,1,0,3,2,19,3,1
22023,203897,0022300190,"NOV 13, 2023",CHI @ MIL,L,39,5,19,0.263,2,10,0.2,8,8,1.0,1,7,8,5,1,1,1,1,20,-6,1
22023,203897,0022300181,"NOV 12, 2023",CHI vs. DET,W,34,6,14,0.429,1,6,0.167,6,6,1.0,0,3,3,2,1,0,0,1,19,1,1
22023,203897,0022300162,"NOV 08, 2023",CHI vs. PHX,L,41,7,13,0.538,3,6,0.5,5,7,0.714,1,7,8,8,1,0,3,2,22,-14,1
22023,203897,0022300152,"NOV 06, 2023",CHI vs. UTA,W,31,8,17,0.471,2,5,0.4,6,7,0.857,0,2,2,3,1,0,2,3,24,18,1
22023,203897,0022300139,"NOV 04, 2023",CHI @ DEN,L,31,4,12,0.333,1,5,0.2,3,4,0.75,0,4,4,4,1,0,3,2,12,-27,1
22023,203897,0022300004,"NOV 03, 2023",CHI vs. BKN,L,38,10,21,0.476,1,6,0.167,3,4,0.75,1,6,7,5,1,1,2,2,24,8,1
22023,203897,0022300124,"NOV 01, 2023",CHI @ DAL,L,36,7,17,0.412,5,9,0.556,3,3,1.0,0,2,2,1,2,0,0,2,22,-6,1
22023,203897,0022300102,"OCT 30, 2023",CHI @ IND,W,36,6,17,0.353,1,6,0.167,10,11,0.909,0,5,5,1,0,0,1,1,23,2,1
22023,203897,0022300088,"OCT 28, 2023",CHI @ DET,L,37,19,33,0.576,7,13,0.538,6,8,0.75,2,3,5,0,1,0,4,2,51,-8,1
22023,203897,0022300082,"OCT 27, 2023",CHI vs. TOR,W,38,3,14,0.214,0,6,0.0,2,2,1.0,0,5,5,1,0,1,3,3,8,-23,1
22023,203897,0022300070,"OCT 25, 2023",CHI vs. OKC,L,25,4,16,0.25,2,9,0.222,6,6,1.0,0,4,4,3,0,0,4,3,16,1,1
22013,202691,0021301230,"APR 16, 2014",GSW @ DEN,W,8,3,5,0.6,2,4,0.5,0,0,0.0,0,1,1,1,0,0,0,0,8,10,1
22013,202691,0021301213,"APR 14, 2014",GSW vs. MIN,W,36,7,20,0.35,2,12,0.167,4,4,1.0,1,4,5,1,0,1,1,4,20,13,1
22013,202691,0021301201,"APR 13, 2014",GSW @ POR,L,32,9,17,0.529,6,10,0.6,1,2,0.5,0,2,2,2,2,0,1,6,25,7,1
22013,202691,0021301188,"APR 11, 2014",GSW @ LAL,W,37,6,15,0.4,2,6,0.333,2,5,0.4,1,2,3,4,0,1,2,2,16,13,1
22013,202691,0021301175,"APR 10, 2014",GSW vs. DEN,L,30,8,19,0.421,3,6,0.5,2,2,1.0,1,1,2,1,0,0,2,2,21,-6,1
22013,202691,0021301155,"APR 06, 2014",GSW vs. UTA,W,31,11,20,0.55,7,10,0.7,4,4,1.0,0,3,3,1,1,0,0,1,33,28,1
22013,202691,0021301141,"APR 04, 2014",GSW vs. SAC,W,24,8,12,0.667,2,3,0.667,3,3,1.0,0,2,2,1,0,1,1,1,21,22,1
22013,202691,0021301123,"APR 02, 2014",GSW @ SAS,L,33,5,8,0.625,3,3,1.0,2,2,1.0,0,2,2,2,0,0,0,2,15,-25,1
22013,202691,0021301112,"APR 01, 2014",GSW @ DAL,W,47,11,24,0.458,4,9,0.444,1,1,1.0,0,5,5,5,1,0,2,3,27,6,1
22013,202691,0021301098,"MAR 30, 2014",GSW vs. NYK,L,37,6,18,0.333,3,11,0.273,0,0,0.0,1,8,9,0,0,0,2,5,15,2,1
22013,202691,0021301086,"MAR 28, 2014",GSW vs. MEM,W,36,6,16,0.375,0,3,0.0,2,2,1.0,1,3,4,5,1,0,2,3,14,9,1
22013,202691,0021301038,"MAR 22, 2014",GSW vs. SAS,L,37,7,16,0.438,1,3,0.333,1,2,0.5,0,2,2,3,1,0,3,3,16,-3,1
22013,202691,0021301021,"MAR 20, 2014",GSW vs. MIL,W,40,11,23,0.478,3,11,0.273,4,4,1.0,0,2,2,1,0,1,1,5,29,5,1
22013,202691,0021301007,"MAR 18, 2014",GSW vs. ORL,W,33,7,14,0.5,4,5,0.8,2,2,1.0,0,3,3,2,0,0,1,4,20,20,1
22013,202691,0021300994,"MAR 16, 2014",GSW @ POR,W,39,10,19,0.526,3,7,0.429,4,6,0.667,1,3,4,0,1,2,2,4,27,-2,1
22013,202691,0021300967,"MAR 12, 2014",GSW @ LAC,L,34,10,19,0.526,4,6,0.667,2,4,0.5,0,1,1,1,1,0,3,2,26,-4,1
22013,202691,0021300956,"MAR 11, 2014",GSW vs. DAL,W,24,6,10,0.6,2,2,1.0,0,0,0.0,0,3,3,1,1,0,5,4,14,11,1
22013,202691,0021300942,"MAR 09, 2014",GSW vs. PHX,W,35,9,15,0.6,4,6,0.667,0,2,0.0,0,4,4,2,0,1,1,4,22,18,1
22013,202691,0021300927,"MAR 07, 2014",GSW vs. ATL,W,6,2,5,0.4,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,1,6,7,1
22013,202691,0021300907,"MAR 05, 2014",GSW @ BOS,W,28,7,15,0.467,1,8,0.125,3,3,1.0,0,1,1,4,3,0,0,1,18,26,1
22013,202691,0021300899,"MAR 04, 2014",GSW @ IND,W,41,10,20,0.5,3,5,0.6,2,2,1.0,1,4,5,2,0,1,1,1,25,2,1
22013,202691,0021300884,"MAR 02, 2014",GSW @ TOR,L,27,4,15,0.267,2,7,0.286,2,2,1.0,1,2,3,0,1,0,1,5,12,-1,1
22013,202691,0021300869,"FEB 28, 2014",GSW @ NYK,W,29,9,17,0.529,5,10,0.5,2,3,0.667,0,3,3,1,1,0,0,1,25,15,1
22013,202691,0021300855,"FEB 26, 2014",GSW @ CHI,L,24,3,8,0.375,2,4,0.5,0,0,0.0,1,1,2,1,1,0,0,2,8,-18,1
22013,202691,0021300842,"FEB 24, 2014",GSW @ DET,W,29,8,12,0.667,2,3,0.667,1,1,1.0,0,3,3,2,0,0,3,1,19,-7,1
22013,202691,0021300832,"FEB 22, 2014",GSW vs. BKN,W,30,3,10,0.3,0,2,0.0,0,0,0.0,0,6,6,3,2,1,1,5,6,19,1
22013,202691,0021300814,"FEB 20, 2014",GSW vs. HOU,W,34,6,18,0.333,0,5,0.0,0,0,0.0,2,1,3,1,2,0,0,3,12,15,1
22013,202691,0021300810,"FEB 19, 2014",GSW @ SAC,W,38,6,14,0.429,1,3,0.333,5,5,1.0,0,4,4,5,3,1,2,3,18,18,1
22013,202691,0021300788,"FEB 12, 2014",GSW vs. MIA,L,35,7,15,0.467,2,4,0.5,1,2,0.5,0,3,3,1,2,1,1,2,17,2,1
